Experiment,Location,Temperature,Depth,Bottle,Timepoint,Treatment,Target_DOC_Amendment,Inoculum_L,Media_L,Datetime,TOC_Sample,Parallel_Sample,Cell_Sample,DNA_Sample,hours,days,cells,ln_cells,diff_ln_cells,exp_start,exp_end,ln_cells_exp_start,ln_cells_exp_end,cells_exp_start,cells_exp_end,days_exp_start,days_exp_end,mew,doubling,delta_cells,bc,delta_bc,ave_bc,sd_bc,ave_mew,sd_mew,ave_doubling,sd_doubling,ave_delta_cells,sd_delta_cells,ave_delta_bc,sd_delta_bc,ave_lag,sd_lag
144L_2018,Campus Point,20,1,D,8,Ash Leachate,10,1.5,3.5,2018-10-19T20:00:00Z,TRUE,TRUE,TRUE,TRUE,99.5,4.145833333333333,303070345.40015197,19.529475499564782,-0.7397524348250712,1,2,20.857664192954164,20.973502882130806,1143848387.7767,1284329824.80722,0.6458333333333334,1.1458333333333333,0.23167737835328245,2.9918638819495458,905897496.277251,0.75767586350038,2.2647437406931274,0.7159128068560375,0.05906188111258487,0.32666228232225347,0.09773865984345358,2.3178835667603184,0.6935200228131282,899774217.8588086,6300801.511179153,2.249435544647022,0.015752003777947853,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,0,Mud Leachate,10,1.5,3.5,2018-10-15T16:30:00Z,TRUE,TRUE,TRUE,TRUE,0,0,340956946.19767404,19.647266769791816,0,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,0.8523923654941851,1.2296883864989323,0.8483500325338138,0.0057167220961848245,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,1,Mud Leachate,10,1.5,3.5,2018-10-16T08:00:00Z,FALSE,FALSE,TRUE,FALSE,15.5,0.6458333333333334,635639457.867743,20.27014207041637,0.6228753006245533,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,1.5890986446693576,1.2296883864989323,1.5812746843272676,0.011064750827252898,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,2,Mud Leachate,10,1.5,3.5,2018-10-16T20:00:00Z,FALSE,FALSE,TRUE,FALSE,27.5,1.1458333333333333,832832300.7972469,20.54034286029248,0.2702007898761103,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,2.0820807519931175,1.2296883864989323,2.169578387275255,0.12374034249157348,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,3,Mud Leachate,10,1.5,3.5,2018-10-17T08:00:00Z,FALSE,FALSE,TRUE,FALSE,39.5,1.6458333333333333,908466522.655965,20.62726859609125,0.0869257357987685,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,2.2711663066399126,1.2296883864989323,2.2622037207076326,0.012675010579364605,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,4,Mud Leachate,10,1.5,3.5,2018-10-17T20:00:00Z,TRUE,TRUE,TRUE,TRUE,51.5,2.1458333333333335,860914431.989226,20.57350567532694,-0.053762920764309996,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,2.152286079973065,1.2296883864989323,2.1253949507174674,0.038029799700793974,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,5,Mud Leachate,10,1.5,3.5,2018-10-18T08:00:00Z,FALSE,FALSE,TRUE,FALSE,63.5,2.6458333333333335,960415604.78444,20.682876670393075,0.10937099506613635,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,2.4010390119611,1.2296883864989323,2.3516494149246387,0.06984743796910557,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,6,Mud Leachate,10,1.5,3.5,2018-10-18T20:00:00Z,FALSE,FALSE,TRUE,FALSE,75.5,3.1458333333333335,1078301779.4101999,20.798653214050514,0.11577654365743939,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,2.6957544485255,1.2296883864989323,2.5148493255324786,0.2558384784395034,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,7,Mud Leachate,10,1.5,3.5,2018-10-19T08:00:00Z,FALSE,FALSE,TRUE,FALSE,87.5,3.6458333333333335,1037393337.04528,20.75997699711686,-0.03867621693365564,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,2.5934833426132,1.2296883864989323,2.52264597494698,0.10017916607637793,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,E,8,Mud Leachate,10,1.5,3.5,2018-10-19T20:00:00Z,TRUE,TRUE,TRUE,TRUE,99.5,4.145833333333333,839206073.3960581,20.54796685214608,-0.21201014497077963,1,2,20.27014207041637,20.54034286029248,635639457.867743,832832300.7972469,0.6458333333333334,1.1458333333333333,0.5404015797522207,1.282652024958476,491875354.5995729,2.098015183490145,1.2296883864989323,2.103064843300375,0.007141297388997428,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,0,Mud Leachate,10,1.5,3.5,2018-10-15T16:30:00Z,TRUE,TRUE,TRUE,TRUE,0,0,337723079.829377,19.63773682719982,0,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,0.8443076995734425,1.4127683229839498,0.8483500325338138,0.0057167220961848245,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,1,Mud Leachate,10,1.5,3.5,2018-10-16T08:00:00Z,FALSE,FALSE,TRUE,FALSE,15.5,0.6458333333333334,629380289.594071,20.260246225920664,0.6225093987208439,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,1.5734507239851776,1.4127683229839498,1.5812746843272676,0.011064750827252898,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,2,Mud Leachate,10,1.5,3.5,2018-10-16T20:00:00Z,FALSE,FALSE,TRUE,FALSE,27.5,1.1458333333333333,902830409.022957,20.62104528535209,0.3607990594314252,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,2.2570760225573925,1.4127683229839498,2.169578387275255,0.12374034249157348,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,3,Mud Leachate,10,1.5,3.5,2018-10-17T08:00:00Z,FALSE,FALSE,TRUE,FALSE,39.5,1.6458333333333333,901296453.910141,20.6193447891021,-0.0017004962499882481,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,2.2532411347753527,1.4127683229839498,2.2622037207076326,0.012675010579364605,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,4,Mud Leachate,10,1.5,3.5,2018-10-17T20:00:00Z,TRUE,TRUE,TRUE,TRUE,51.5,2.1458333333333335,839401528.584748,20.5481997299066,-0.0711450591955014,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,2.09850382146187,1.4127683229839498,2.1253949507174674,0.038029799700793974,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,5,Mud Leachate,10,1.5,3.5,2018-10-18T08:00:00Z,FALSE,FALSE,TRUE,FALSE,63.5,2.6458333333333335,920903927.155271,20.640866275157766,0.09266654525116635,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,2.3022598178881775,1.4127683229839498,2.3516494149246387,0.06984743796910557,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,6,Mud Leachate,10,1.5,3.5,2018-10-18T20:00:00Z,FALSE,FALSE,TRUE,FALSE,75.5,3.1458333333333335,933577681.015783,20.654534732283874,0.013668457126108535,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,2.3339442025394574,1.4127683229839498,2.5148493255324786,0.2558384784395034,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,7,Mud Leachate,10,1.5,3.5,2018-10-19T08:00:00Z,FALSE,FALSE,TRUE,FALSE,87.5,3.6458333333333335,980723442.9123039,20.70380106434146,0.04926633205758435,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,2.4518086072807597,1.4127683229839498,2.52264597494698,0.10017916607637793,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,F,8,Mud Leachate,10,1.5,3.5,2018-10-19T20:00:00Z,TRUE,TRUE,TRUE,TRUE,99.5,4.145833333333333,843245801.244242,20.552769052639846,-0.15103201170161284,1,2,20.260246225920664,20.62104528535209,629380289.594071,902830409.022957,0.6458333333333334,1.1458333333333333,0.7215981188628505,0.9605723219626177,565107329.1935799,2.1081145031106048,1.4127683229839498,2.103064843300375,0.007141297388997428,0.6309998493075356,0.09322485027057685,1.1216121734605469,0.16570864010072756,528491341.8965764,37677540.09019307,1.3212283547414412,0.09419385022548266,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,0,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-15T16:30:00Z,TRUE,TRUE,TRUE,TRUE,0,0,328736079.347745,19.610765796370337,0,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,0.8218401983693625,2.231063137871888,0.8517612269140951,0.04231472436811329,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,1,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-16T08:00:00Z,FALSE,FALSE,TRUE,FALSE,15.5,0.6458333333333334,606397366.704028,20.223046049776457,0.6122802534061194,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,1.5159934167600702,2.231063137871888,1.5256061988032965,0.013594526737667261,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,2,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-16T20:00:00Z,FALSE,FALSE,TRUE,FALSE,27.5,1.1458333333333333,1373083297.78729,21.04032463034595,0.8172785805694929,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,3.4327082444682255,2.231063137871888,3.4243677214735877,0.011795280736301485,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,3,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-17T08:00:00Z,FALSE,FALSE,TRUE,FALSE,39.5,1.6458333333333333,1221161334.4965,20.92306815643094,-0.1172564739150097,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,3.05290333624125,2.231063137871888,3.1665804778046622,0.16076375533078402,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,4,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-17T20:00:00Z,TRUE,TRUE,TRUE,TRUE,51.5,2.1458333333333335,1359810737.24745,21.030611363221553,0.1075432067906128,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,3.3995268431186254,2.231063137871888,3.7241826800081252,0.45913268763271803,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,5,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-18T08:00:00Z,FALSE,FALSE,TRUE,FALSE,63.5,2.6458333333333335,1365703629.93268,21.03493561257342,0.004324249351867593,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,3.4142590748317,2.231063137871888,3.6565898925939373,0.3427075290603191,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,6,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-18T20:00:00Z,FALSE,FALSE,TRUE,FALSE,75.5,3.1458333333333335,1286004581.11447,20.974806025052903,-0.06012958752051745,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,3.2150114527861753,2.231063137871888,3.4908121316214498,0.3900410605205517,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,7,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-19T08:00:00Z,FALSE,FALSE,TRUE,FALSE,87.5,3.6458333333333335,950166570.4144369,20.67214786446743,-0.302658160585473,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,2.3754164260360926,2.231063137871888,2.258384750124006,0.16550778330212526,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,G,8,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-19T20:00:00Z,TRUE,TRUE,TRUE,TRUE,99.5,4.145833333333333,311668247.151305,19.557449869645698,-1.1146979948217322,1,3,20.223046049776457,20.92306815643094,606397366.704028,1221161334.4965,0.6458333333333334,1.6458333333333333,0.7000221066544833,0.9901789871645706,892425255.1487551,0.7791706178782626,2.231063137871888,0.6613013650512738,0.16669229593471083,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,0,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-15T16:30:00Z,TRUE,TRUE,TRUE,TRUE,0,0,352672902.18353105,19.681051562607813,0,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,0.8816822554588276,2.398575363909247,0.8517612269140951,0.04231472436811329,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,1,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-16T08:00:00Z,FALSE,FALSE,TRUE,FALSE,15.5,0.6458333333333334,614087592.3386091,20.235648134468594,0.554596571860781,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,1.5352189808465229,2.398575363909247,1.5256061988032965,0.013594526737667261,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,2,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-16T20:00:00Z,FALSE,FALSE,TRUE,FALSE,27.5,1.1458333333333333,1366410879.3915799,21.035453343050882,0.7998052085822884,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,3.41602719847895,2.398575363909247,3.4243677214735877,0.011795280736301485,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,3,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-17T08:00:00Z,FALSE,FALSE,TRUE,FALSE,39.5,1.6458333333333333,1312103047.7472298,20.994897066874277,-0.04055627617660562,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,3.280257619368075,2.398575363909247,3.1665804778046622,0.16076375533078402,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,4,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-17T20:00:00Z,TRUE,TRUE,TRUE,TRUE,51.5,2.1458333333333335,1619535406.75905,21.205405159108544,0.21050809223426725,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,4.048838516897625,2.398575363909247,3.7241826800081252,0.45913268763271803,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,5,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-18T08:00:00Z,FALSE,FALSE,TRUE,FALSE,63.5,2.6458333333333335,1559568284.14247,21.167674878973703,-0.037730280134841365,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,3.8989207103561747,2.398575363909247,3.6565898925939373,0.3427075290603191,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,6,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-18T20:00:00Z,FALSE,FALSE,TRUE,FALSE,75.5,3.1458333333333335,1506645124.18269,21.13315124391139,-0.03452363506231393,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,3.7666128104567247,2.398575363909247,3.4908121316214498,0.3900410605205517,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,7,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-19T08:00:00Z,FALSE,FALSE,TRUE,FALSE,87.5,3.6458333333333335,856541229.684768,20.568413011971828,-0.5647382319395611,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,2.14135307421192,2.398575363909247,2.258384750124006,0.16550778330212526,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
144L_2018,Campus Point,20,1,H,8,Glucose_Nitrate_Phosphate,10,1.5,3.5,2018-10-19T20:00:00Z,TRUE,TRUE,TRUE,TRUE,99.5,4.145833333333333,217372844.889714,19.19712461633869,-1.3712883956331368,1,3,20.235648134468594,20.994897066874277,614087592.3386091,1312103047.7472298,0.6458333333333334,1.6458333333333333,0.7592489324056829,0.9129379719556615,959430145.5636988,0.543432112224285,2.398575363909247,0.6613013650512738,0.16669229593471083,0.7296355195300831,0.030471950456437937,0.9515584795601161,0.039740174469896763,925927700.3562269,34473731.71137509,2.3148192508905674,0.08618432927843757,0.6458333333333334,0
